,url,Nature of Business,Location,Main Categories,Brands,Contact Person,Office Address,Country/Region,Major Markets,Position,Year of Establishment,Total Employees,Annual Turnover
1535,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Create-Gem-International-Corp/1X00BIKY,Manufacturer,"Hyogo, Japan","Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",,Dr Chieko Toyosaki Toyosaki,"4-1-1 Kagoikedori, Chuo-Ku, Kobe Hyogo, Japan",Japan,"Australasia, Chinese Mainland, Hong Kong, Taiwan",Director,1977.0,6 - 10,"US$ 5,000,000 - 9,999,999"
1536,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Cresor-Srl/1S00P94QQ,,Italy View details Factory & Facility,,,marisa borri,,Italy,,,,,
1537,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Curve-Jewelry-Manufactory-Co-Ltd/1X08ZO3X,"Exporter, Manufacturer","Guangzhou, Guangdong, Chinese Mainland","Fine Jewellery, Jewellery & Watch, Synthetic Diamonds & Gemstones Jewellery",,Miss Frances Ho,"5/F, Block A, Xinya Bullding. No.123, Yinjian Road Panyu District, Guangzhou, China",Chinese Mainland,,Sales Director,,,
1538,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dalian-Jindu-Jewelry-Processing-Co-Ltd/1S00OXHI1,,Chinese Mainland,,,Changyuan Park,"Floor 1-4, No. 34, Huanghaixi Second Road, Dalian Free Trade Zone, Liaoning Province, China",Chinese Mainland,,,,,
1539,https://sourcing.hktdc.com/en/Supplier-Store/Profile/De-Simone-Fratelli-S-r-l-/1X07S36L,Manufacturer,Italy,"Decoration & Crafts, Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",,Dr Michele De Simone,"P.O.Box 230-Via Roma, 4, Torre Del Greco, Baples, 80059, Italy Italy.",Italy,Worldwide,Export Manager,,1 - 5,"US$ 500,000 - 999,999"
1540,https://sourcing.hktdc.com/en/Supplier-Store/Profile/DeeMARK-Inc-/1S00OJ30X,Distributor,"Hiroshima, Japan",,,Dr mimura hiroka,1-10 kasaoka-machi fukuyama-shi,Japan,,,,,
1541,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Del-Pia-s-r-l-/1X08ZM24,,Italy,"Fine Jewellery, Jewellery & Watch",,Enrico Lovari,"VIA LEOPOLDO DI TOSCANA 7, ALBERORO, AREZZO",Italy,,Sales Manager,,,
1542,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dexin-Exhibition-Materials-Co-Ltd/1S00OKQND,,Chinese Mainland,,,yuyu xie,"NO.L08-127, china south city, longgang district,shenzhen,P.R., China",Chinese Mainland,,,,,
1543,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Diam-Gems-International-Group-srl/1S00OLY9B,,Italy View details Factory & Facility,,,Mr stefano carloni,,Italy,,,,,
1544,https://sourcing.hktdc.com/en/Supplier-Store/Profile/dibi-spa/1S00O86QO,,Italy,,,Mr ernesto bragagnolo,,Italy,,,,,
1545,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Distribuzione-Gemme-Srl/1S00OL65F,,Italy,,,Mose&#39; Soli,"Contra' Pedemuro San Biagio, 45, 36100 Vicenza VI, Italy",Italy,,CEO,,,
1546,https://sourcing.hktdc.com/en/Supplier-Store/Profile/DongGuan-NaQi-Jewelry-Co-Ltd/1S00P8YC2,,Chinese Mainland,,,Dr mr hu,,Chinese Mainland,,,,,
1547,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Aojies-Body-Piercing-Jewelry-Co-Ltd-/1S00P92KA,,Chinese Mainland,,,Shimei He,"No. 131, Wengexing Road, Liaobu, Dongguan City, China",Chinese Mainland,,,,,
1548,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Bao-Yaxing-Jewellery-Co-Ltd/1S00P715K,,Chinese Mainland,,,Mr yanchong liufu,,Chinese Mainland,,,,,
1549,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-DG-Jewelry-Co-Ltd-/1S00ORWC4,,Chinese Mainland View details Factory & Facility,,,Miss Camie Huang,,Chinese Mainland,,,,,
1550,https://sourcing.hktdc.com/en/Supplier-Store/Profile/DONGGUAN-PINSON-AUTOMATION-TECHNOLOGY-CO-LTD/1S00P72CY,,Chinese Mainland,,,Mr Xiaoming Zhang,,Chinese Mainland,,,,,
1551,https://sourcing.hktdc.com/en/Supplier-Store/Profile/DONGGUAN-QIQIAN-PACKAGING-MATERIALS-CO-LTD/1X0B29EV,,Chinese Mainland,,,Ting Chen,"3 Kangxin Road, Wusha District Changan, Dongguan Guangdong China",Chinese Mainland,,Manager,,,
1552,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Qiandu-Jewelry-Co-Ltd/1S00O7ZXA,,Chinese Mainland,,,changqing pan,"Room 601, Building 8, No. 56, Chang'an Xingfa Sout Chang'an Town, Dongguan City, Guangdong Province",Chinese Mainland,,,,,
1553,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Weisigao-Information-Technology-Co-Ltd-/1S00OXKIY,,Chinese Mainland,,,Mon Su,"Room 1608, Unit 2, Building 9, Huanyu Huijin Center, No.428",Chinese Mainland,,,,,
1554,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Xixi-Jewelry-Co-Ltd-/1S00P7O40,,Chinese Mainland,,,Andy Chen,"Room 201, No. 77 Chang'an Section, Guanchang Road, Chang'an Town, Dongguan City, Guangdong",Chinese Mainland,,,,,
1555,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Yingxin-Jewelry-Co-Ltd/1S00OXGVZ,,Chinese Mainland,,,Mgagie wang,"5B, Yongqiang Building, No.1 Yongqiang Road Lane 1, Yongtou",Chinese Mainland,,,,,
1556,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Yulong-Machinery-Technology-Co-LTD/1S00OSIZL,,Chinese Mainland,,,Mr jianchao zhi,,Chinese Mainland,,,,,
1557,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Donguan-Loyalty-Jewelry-Co-Ltd/1S00P90FR,,Chinese Mainland,,,Ms Sarah Yang,,Chinese Mainland,,,,,
1558,https://sourcing.hktdc.com/en/Supplier-Store/Profile/E-N-Cherny/1S00OW2FP,,Mexico,Fine Jewellery View details Factory & Facility,,Miss Elena Chernyshova,,Mexico,,,,,
1559,https://sourcing.hktdc.com/en/Supplier-Store/Profile/E-ma-Gioielli-srls/1S00OMAOQ,,Italy View details Factory & Facility,,,Ms barbara grassano,,Italy,,,,,
1560,https://sourcing.hktdc.com/en/Supplier-Store/Profile/East-Jewelry/1S00P9XY9,,Uzbekistan,,,Pulatov Shovkat,"94A, Uchtepa st., Uchtepa dis., Tashkent, Uzbekistan",Uzbekistan,,,,,
1561,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Elia-Parri-Sas/1S00OGP32,,Italy View details Factory & Facility,,,Dr Edoardo Mancini,,Italy,,,,,
1562,https://sourcing.hktdc.com/en/Supplier-Store/Profile/ETERUNERU-CO-LTD/1S00P42TJ,,Japan,,,Mr YANAGISAWA RYUJI,,Japan,,,,,
1563,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Etoile-Gioielli-SRL/1S00P96CU,,Italy,,,Simone Chiaramonti,VIA MADAME CURIE 8,Italy,,COMMERCIAL AGENT,,,
1564,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Eva-Srl/1X09DLTG,,Italy,,,Aldo Iacobelli,Cis Isola2 Torre 2 Int 211,Italy,,Sales Director,,,
1565,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fior-SPA/1S00O8OJR,,Italy,,,Ilaria Calvani,"via XXV aprile 14, PONTICINO",Italy,,Manager,,,
1566,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fancy-Srl/1S00OQRSX,,Italy,,,Mrs Carlotta Sereni,,Italy,,,,,
1567,https://sourcing.hktdc.com/en/Supplier-Store/Profile/FAOR-SPA/1X05BISQ,Manufacturer,Italy,"Costume & Fashion Jewellery, Jewellery & Watch, Jewellery Parts & Tools, Loose Stones & Raw Materials",,Mr Oitria Ditria,"Via D. Gavardello 68, 52100 Arezzo, Italy Italy.",Italy,Worldwide,Manager,1978.0,51 - 100,"US$ 50,000,000 - 99,999,999"
1568,https://sourcing.hktdc.com/en/Supplier-Store/Profile/FerriFirenze-Srl/1S00OMLML,,Italy,,,Ottavia Sartini,"456, Via A. Gramsci, Sesto Fiorentino; Firenze, Italia",Italy,,Sales & Event Manager,,,
1569,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Finest-Made-Jewelry-Co-Ltd/1S00P9H2D,,Cambodia,,,Kimberly Chan,"48E0, Street 163, Sangkat Toul Tom Pung 1, Khan Chomkamorn, Phnom Penh",Cambodia,,General Manager,,,
1570,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Floriani-Astucci-s-r-l-/1X0AMUZJ,,Italy,,,Marco Floriani,"Via Fratelli Rosselli, 2, I-40012 Calderara Di Reno BO, Italy",Italy,,General Manager,,,
1571,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Foshan-Huaweihua-Jewellery-Accessory-Manufacturer/1S00OZCI6,,Chinese Mainland,"Costume & Fashion Jewellery, Jewellery Parts & Tools",,Yinlan Li,"Gaonan Industrial Park, Gaobian, Guangyun Highway,Shishan Town, Nanhai, Foshan, Guangdong, 528231, China",Chinese Mainland,,Manager,,,
1572,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Foshan-Kaierda-Display-Furniture-Co-Ltd-/1S00P8HI1,,Chinese Mainland,,,YUNXIAO DENG,"Liancun Industrial Estate,Mashe, Lishui Town,Nanha",Chinese Mainland,,,,,
1573,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Foshan-Roerdum-Watch-Co-Ltd/1S00ORVST,,Chinese Mainland,,,fang sun,"Room 702-1, 7th Floor, No. 1, Education Road, Huangqi Baisha, Guangdong, Foshan, Mainland China",Chinese Mainland,,,,,
1574,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Four-Line-Group-SRL/1S00OM6RL,,Italy,Fine Jewellery,,Diletta De Mori,"Via Zamenhof, 28, Italia",Italy,,,,,
1575,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Furuya-Kiseki-Co-Ltd/1X08Y37K,Manufacturer,"Yamanashi, Japan","Fine Jewellery, Jewellery & Watch",,Mr Kazuki Furuya,9 kobara-nishi Yamanashi,Japan,,president,,,
1576,https://sourcing.hktdc.com/en/Supplier-Store/Profile/futago-japan/1S00OUGEE,,Hong Kong,,,Mr johnson lai,,Hong Kong,,,,,
1577,https://sourcing.hktdc.com/en/Supplier-Store/Profile/G-and-S-srl/1X09YJPQ,"Exporter, Manufacturer",Italy,"Fine Jewellery, Jewellery & Watch",,Mr Stefano Casprini,Via P.Calamandrei 101/11,Italy,,Owner,,,
1578,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Huizhou-Antai-Industrial-Co-Ltd/1S00P74CW,,Chinese Mainland,,,kobe wang,"Honghuayuan Area,laogong Group, Hutou Village,,Longxi Town, Boluo County, Huizhou City,Guangdong, China",Chinese Mainland,,,,,
1579,https://sourcing.hktdc.com/en/Supplier-Store/Profile/GD3-Italia-SRL/1S00P96EO,,Italy,,,Giuseppe Troisi,"Via Carlo Tortrino 16, Italia",Italy,,,,,
1580,https://sourcing.hktdc.com/en/Supplier-Store/Profile/GI-ORO-SNC/1S00P9FS9,,Italy View details Factory & Facility,,,Dr Massimiliano Sorini,,Italy,,,,,
1581,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gavhar-Jewel-Group/1S00P9XVI,,Uzbekistan,,,Aziz Abdurasulov,"27, Oromgokh st., Yangi Namangan dis., Namangan, Uzbekistan",Uzbekistan,,Director,,,
1582,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gemina-Co-Ltd/1X09DU0I,,Japan,,,Guo Zhenjiang,"A-2703, 1-2, Akutagawa-Cho Takatsuki-City, Osaka 569-1111, Japan",Japan,,,,,
1583,https://sourcing.hktdc.com/en/Supplier-Store/Profile/General-Preziosi-Srl/1X05BIYK,Manufacturer,Italy,"Fine Jewellery, Jewellery & Watch, Synthetic Diamonds & Gemstones Jewellery",,Mr Pier Luigi Cerofolini,"Via Del Gavardello 51-53, Arezzo 52100 Italy Arezzo, Italy.",Italy,Worldwide,Executive Manager,1985.0,16 - 25,"US$ 1,000,000 - 4,999,999"
1584,https://sourcing.hktdc.com/en/Supplier-Store/Profile/GIEFFE-SRL/1S00OLSP5,,Italy,"Costume & Fashion Jewellery, Fashion Accessories, Fine Jewellery View details Factory & Facility",,Mr Fabrizio Bonato,,Italy,,,,,
1585,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Giordini-Srl/1S00OY6SI,,Italy,,,Benedetta Raspanti,"15 dell'industria, 52041 pieve al toppo arezzo, Italia",Italy,,Employee,,,
1586,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Global-Universal-Servis/1S00PA4K8,,Uzbekistan,,,Nosirzoda Khasanjon,"628, Kukcha darvoza st., Uchtepa dis., Tashkent, Uzbekistan",Uzbekistan,,Deputy Director,,,
1587,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gold-Art-Srl/1X07S3UX,Manufacturer,Italy,"Costume & Fashion Jewellery, Fine Jewellery",,Mrs Chiara Tavanti,"Via G. Konz 45, 52100 Arezzo, Italy",Italy,Worldwide,Sales Account Manager,1978.0,,"US$ 5,000,000 - 9,999,999"
1588,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gold-Moon-Tashkent/1S00PA4QQ,,Uzbekistan,,,Romanov Alisher,"50, Kichik Halka yuli st., Chilanzar dis., Tashkent, Uzbekistan",Uzbekistan,,,,,
1589,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Golden-Clef-International-s-p-a-/1X0B375A,,Italy,,,Matteo Virginio,"Via Piero Gobetti, 78",Italy,,Sales Manager,,,
1590,https://sourcing.hktdc.com/en/Supplier-Store/Profile/GOUDOUGAISYA-KATSUUSYOUJI/1S00P5WD1,,Japan,,,Mr shenghui chen,,Japan,,,,,
1591,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Graziella-Braccialini-s-p-a-/1S00OX2CY,,Italy View details Factory & Facility,,,Ms Serena Cutini,,Italy,,,,,
1592,https://sourcing.hktdc.com/en/Supplier-Store/Profile/GRIMOLDI-SRL/1S00OM1TK,,Italy,"Jewellery & Watch, Watches & Clocks View details Factory & Facility",,Mr GIORGIO GRIMOLDI,,Italy,,,,,
1593,https://sourcing.hktdc.com/en/Supplier-Store/Profile/GuangZhou-Luerlu-Jewelry-Co-Ltd/1S00OHBQJ,,Chinese Mainland,Fine Jewellery,,Ms HUI WANG,,Chinese Mainland,,,,,
1594,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Jiuzuan-Jewelry-Industry-Investment-Co-Ltd-/1S00P7TLG,,Chinese Mainland View details Factory & Facility,,,Mr Jiang FengZe,,Chinese Mainland,,,,,
1595,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Lifeng-New-Material-Co-Ltd-/1S00P771Q,,Chinese Mainland,,,Ms shanshan xie,,Chinese Mainland,,,,,
1596,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-True-Meteorite-Jewelry-Co-Ltd-/1S00P99U9,,Chinese Mainland,,,JIANAN LIN,"Long Yi Lane No. 39, Haifeng County, Guangdong, China",Chinese Mainland,,,,,
1597,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Caheer-Jewellery-Co-Ltd/1S00P8M8Q,,Chinese Mainland,Costume & Fashion Jewellery,,NA Wang,"Room401, No.4, Street 3 Xiangping Road, Panyu District, Guangzhou City, Guangdong, China",Chinese Mainland,,,,,
1598,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Chenlan-Trading-Co-Ltd-/1S00P9CNR,,Chinese Mainland,,,Chongchong Liu,"No.106, Fengzedong Road, Nansha New Area,Guangzhou",Chinese Mainland,,,,,
1599,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Dear-Jewelry-Co-Ltd/1S00P2SKK,,Chinese Mainland,,,Ms Cherry Lee,,Chinese Mainland,,,,,
1600,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Destiny-Jewellery-Pte-Ltd-/1S00O7ZLA,,Chinese Mainland,,,Sammy Guo,"NO.117 Shanan Road Shatou Street Panyu District Guangzhou City,Guangdong Province",Chinese Mainland,,,,,
1601,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Difanshi-Imp-Exp-Limited/1X0B2P4T,,Chinese Mainland,,,Theresa Chu,"511400, Room 1509, No 341 Fu De Road Shiqiao, Panyu, Guangzhou, Guangdong, China",Chinese Mainland,,,,,
1602,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Duoya-Trading-Co-Ltd-/1S00P93Y3,,Chinese Mainland,,,Miss YAJING LIU,,Chinese Mainland,,,,,
1603,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Fantastic-Jewelry-Co-Ltd/1S00OHJF8,,Chinese Mainland,Costume & Fashion Jewellery,,Miss Sharon Peng,,Chinese Mainland,,,,,
1604,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Funing-Jewelry-Ltd/1S00OQRVO,,Chinese Mainland,,,Ms Helen Liao,,Chinese Mainland,,,,,
1605,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Huadu-Junsheng-Craft-Manufactory/1S00P8Y7H,,Chinese Mainland,,,Yanyu Wang,"No.6 the second street ,Hebeizhuang Center, Helian Village ,Huadong Town, Huadu District, Guangzhou City, Guangdong Province, China",Chinese Mainland,,,,,
1606,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Jieling-opal-Jewelry-Co-Ltd-/1S00P9H1G,,Chinese Mainland,,,HUIXIAN ZHANG,"2nd Fl., No.52 Industrial Zone, Dapin Village, Yushan West Rd.Panyu District, Guangzhou, China",Chinese Mainland,,General Manager,,,
1607,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Jinxinyuan-Jewellery-Co-Ltd/1X08ZMQG,"Manufacturer, Private Individual, Retailer, Wholesaler","Guangzhou, Guangdong, Chinese Mainland","Fine Jewellery, Jewellery & Watch",,Mr Jiang Liu,"Romm206, 2ndFloor, Lotus Jewelry Building, No.6, Heng Street, XiangPing Road, Shatou, Panyu, Guangzhou, China",Chinese Mainland,,,,,
1608,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Kariya-Jewelry-Co-Ltd-/1S00P95M1,,Chinese Mainland,,,Ms wang xiaoyi,,Chinese Mainland,,,,,
1609,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Likeme-jewelry-company-Ltd-/1S00OWEOM,,Chinese Mainland,,,Miss nana chen,,Chinese Mainland,,,,,
1610,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Longshuai-jewelry-culture-Co-LTD/1S00OWN27,,Chinese Mainland,,,Mr WENCHI LIU,,Chinese Mainland,,,,,
1611,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Love-Beauty-Jewelry-Co-Ltd/1S00P7U6O,,Chinese Mainland View details Factory & Facility,,,Mr Wilson Chou,,Chinese Mainland,,,,,
1612,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Meike-Bio-Tech-Co-Ltd-/1S00ORLPC,,Chinese Mainland View details Factory & Facility,,,Dr siting lin,,Chinese Mainland,,,,,
1613,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-OYA-Jewelry-Co-Ltd-/1S00P8YEW,,Chinese Mainland,,,mr huang,"Room 303, Building 1, No. 8, Xiaoping Village Indu",Chinese Mainland,,,,,
1614,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Odisha-Ornament-Company-Limited/1S00OXOAI,,Chinese Mainland,,,Amy Feng,"The entire third floor of No.23-1, Qinghu Dashan Road, Junhe Street,Baiyun District, Guangzhou Guangdong,51000, China",Chinese Mainland,,manager,,,
1615,https://sourcing.hktdc.com/en/Supplier-Store/Profile/GUANGZHOU-POLYCHROME-PACK-CO-LTD/1S00O5VHQ,,Chinese Mainland,,,Mr Blake Chen,,Chinese Mainland,,,,,
1616,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Seeds-jewel-Co-ltd/1S00P7O8O,,Chinese Mainland,,,yanlin han,"Room 307, Lianhua building, Xiaoping industry, Pan",Chinese Mainland,,,,,
1617,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Shangcai-Jewelery-Culture-Communication-Co-Ltd/1S00OHVXE,,Chinese Mainland,,,Ms danni wang,,Chinese Mainland,,,,,
1618,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Shixiao-Jewelry-Co-Ltd-/1S00P99V6,,Chinese Mainland,,,youcai luo,"Self-assigned Shop 7, Unit 502, 5th Floor, No.9 Dexing Road, Liwan District, Guangzhou City, China",Chinese Mainland,,,,,
1619,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Twinklejewelry-Co-Ltd/1S00OXGU2,,Chinese Mainland,,,Yu Fan Lin,"Dahua Huacheng Street, Huadu District, Guangzhou",Chinese Mainland,,,,,
1620,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Xingyun-Crafts-Co-Ltd/1S00OKZVG,,Chinese Mainland,Packaging & Displaying Materials,,Sunny Xia,"2,3,4 floor of B 1 Building, Shanqiandadao Huacheng village street,Huashan Town Huadu District,Guangzhou, China",Chinese Mainland,,,,,
1621,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Zebo-Pak-Jewelry-Packaging-Co-Ltd-/1X0B323R,,Chinese Mainland,,,Li Jie He,"B513C Liwan Plaza, North Tower, Liwan District, Guangzhou, Guangdong",Chinese Mainland,,,,,
1622,https://sourcing.hktdc.com/en/Supplier-Store/Profile/GUVEN-IS-MOULD-MACHINE/1S00OWNPA,,Turkiye,,,Albert Chylabaev,"Binbirdirek Mah., Gedikpasa Camii Sk., Yenal Is Merkezi, No:56/A Cemberlitas, Istanbul, Turkey",Turkiye,,Manager,,,
1623,https://sourcing.hktdc.com/en/Supplier-Store/Profile/HYZ-Silver-Jewelry-Co-Ltd/1S00P8HMP,,Chinese Mainland,,,andy YI,"Room 2201, Building 7, Fujia Mingcheng, North of Third Ring South Road, Zhucheng, Lianhe V Touchen Yangpian County, Haifeng County, Shanwei C",Chinese Mainland,,,,,
1624,https://sourcing.hktdc.com/en/Supplier-Store/Profile/HASBANI-GIOIELLI/1X00CWKS,Manufacturer,Italy,"Costume & Fashion Jewellery, Fine Jewellery, Jewellery & Watch",,Mr Emanuel Hasbani,"Via Albricci 3, Milano, 20122 Milano (MI), Italy",Italy,"Middle East, North America",Owner,,,
1625,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hejun-Industrial-Shenzhen-Co-Ltd/1X0AC909,"Exporter, Manufacturer","Dongguan, Guangdong, Chinese Mainland","Gifts, Toys & Sports Supplies, Jewellery & Watch, Packaging & Displaying Materials",,Mr Yang CHEN,"3/F Xingle Building, No.52 Tinghsan, Tingshan Village, Houjie Town, Dongguan City",Chinese Mainland,"Middle East, North America, Western Europe",,2000.0,51 - 100,"US$ 1,000,000 - 4,999,999"
1626,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Henan-Oriel-Environmental-Protection-Technology-Co-Ltd/1S00P8HNM,,Chinese Mainland,,,AMANDA ZHAO,"No.1,Runan Road,Gongye Road Street,Shangjie Distri Zhengzhou City,Henan Province",Chinese Mainland,,,,,
1627,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hirano-Trading-Co-Ltd/1X07QZ6X,Wholesaler,"Tokyo, Japan","Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",,Mr Chihiro Nagai,"7F Nihon Dectorzu Bld., 4-3-22 Kudankita, Chiyoda-Ku, Tokyo, 102-0073, Japan",Japan,,Sales Manager,,,
1628,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hojin-Co-Ltd/1S00OEQMG,,Japan,"Costume & Fashion Jewellery, Fine Jewellery View details Factory & Facility",,Mr TAKAYUKI WACHI,,Japan,,,,,
1629,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Mao-Giftware-Co-Ltd/1S00P4IR9,,Chinese Mainland View details Factory & Facility,,,Dr Matt Liu,,Chinese Mainland,,,,,
1630,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Huayue-Jewelry-Packaging-Technology-Co-Ltd-/1S00P92IG,,Chinese Mainland,,,Chunhua Deng,"9th Floor, Block E, Fengzhimei Industry Park, Fenggang Town, Dongguan City, Guangdong, China",Chinese Mainland,,,,,
1631,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Huizhou-Matis-Jewelry-Co-Ltd/1S00P8YHN,,Chinese Mainland,,,SHU BIAO LIANG,"Que Shui Yang sloped Section, Changbu Village, Xin",Chinese Mainland,,VR,,,
1632,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hyuga-Hoshoku-Co-Ltd/1X09DIZJ,,Japan,"Fine Jewellery, Jewellery & Watch",,Ouchi Ayako,"1 Kamiimai Town, Kofu City, Yamanashi, 400-0845, Japan",Japan,,,,,
1633,https://sourcing.hktdc.com/en/Supplier-Store/Profile/INDUFOR-EXPORTACION/1S00P7QBD,,Spain View details Factory & Facility,,,Javier Serrano Aguilar,,Spain,,,,,
1634,https://sourcing.hktdc.com/en/Supplier-Store/Profile/ITO-Jewelry-Inc/1X08Y36L,Wholesaler,"Saitama, Japan","Fine Jewellery, Jewellery & Watch",Ｂｒｉｌｌａｒｅ　Ａｃｃｅｃａｒｅ,Mr Soichi Ito,"21-9 1-CHOME SHIBANAKATA KAWAGUCHI-SHI, SITAMA-KEN JAPAN Kawaguchi",Japan,Japan,President,1978.0,6 - 10,"US$ 5,000,000 - 9,999,999"
1635,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ichimaru-Jewelry-Co-Ltd/1X06B56F,,Japan,,,Loong Ka Chau,"2-31-21 Yushima, Bunkyo-Ku, Tokyo, Japan",Japan,,,,,
1636,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Indus-Co-Ltd/1S00P8N5Y,,Japan,,,Ram Agarwal,"401 Dia Office, 5-18-4 Ueno, Taitoku, Tokyo, Japan",Japan,,,,,
1637,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ishii-Shoten-Co-Ltd/1X05SILX,"Buying Office, Chain Store, Department Store, Export Agent, Exporter, Manufacturer, Retailer, Wholesaler","Saitama, Japan",,,Mr Takayuki Ishii,"Matsubara 5-12-2 Souka-shi, Saitama, Japan",Japan,,President,1937.0,,
1638,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Isowa-International-Co-Ltd/1X08ZFK7,"Exporter, Manufacturer","Osaka, Japan","Jewellery & Watch, Loose Stones & Raw Materials",,Mr Hiro Isowa,"2-1-10 Kitano-cho, Chuo-Ku, Kobe 650-0002,",Japan,,Managing Director,,,
1639,https://sourcing.hktdc.com/en/Supplier-Store/Profile/JG-Partners-Co-Ltd/1X08EXBY,Chain Store,"Tokyo, Japan","Fine Jewellery, Jewellery & Watch",,Mr Yasuyuki Fukuda,"1-24-12 Kitashinagawa, Tokyo, 1400001, Japan Shinagawa",Japan,,,,,
