ref,department,url,batch_time,description,award_date,awardee,sum
2547EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1610.html,2026-03-08 16:28:30.070572,"Quadrennial Term Contract for Maintenance of Electric Lock Security System, Closed-circuit Television System and Public Address System at Lo Wu Correctional Institution / Burglar Alarm and Security Installation",Jun 2019,Chubb Hong Kong Limited,"HK$14,105,000.00"
1198EM15W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1598.html,2026-03-08 16:28:30.070572,"Provision of Electric Locks Security System and high security locks in Tai Lam Centre for Women for Correctional Services Department / includes the design, supply, installation, interfacing, testing and commissioning and maintenance of integrated security system, high security locks, building services and associated builder works for Tai Lam Centre for Women",Jun 2019,Kin Ming Construction Company Limited,"HK$29,090,264.00"
EMU/T/2019/01,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1667.html,2026-03-08 16:28:30.070572,Provision of Security Guard Services for the Electrical and Mechanical Services Department Headquarters / Security Guard Services,Jun 2019,Nice Property Management Limited,"HK$14,549,280.00"
1199EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1592.html,2026-03-08 16:28:30.070572,"Five-year Term Contract for Provision of Maintenance and Modification Works of Traffic Control and Surveillance System of Tolo-Highway / includes provision of maintenance, modification and installation works for Traffic Control and Surveillance System (TCSS) of Tolo-highway",May 2019,GTECH Services (Hong Kong) Limited,"HK$48,380,000.00"
2832EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1613.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Maintenance of Air-side of Heating, Ventilation and Air-conditioning Installation for Passenger Clearance Building (PCB) of Hong Kong Boundary Crossing Facilities (HKBCF) at Hong Kong Zhuhai Macao Bridge and Heating, Ventilation and Air-conditioning Installation for Auxiliary Buildings of HKBCF, Hong Kong Link Road and Other Airport Engineering Services Venues / Air-conditioning Installation",May 2019,Meco Engineering Limited,"HK$93,942,880.00"
1580EM17W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1585.html,2026-03-08 16:28:30.070572,Replacement of CCTV System for Tung Tau Correctional Institution of Correctional Services Department / Video Electronics Installation,May 2019,ATAL Building Services Engineering Limited,"HK$11,928,000.00"
2163EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1611.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Maintenance of SCADA System of Hong Kong Boundary Crossing Facilities (HKBCF) at Hong Kong Zhuhai Macao Bridge / Burglar Alarm and Security Installation,Apr 2019,EC Infotech Limited,"HK$17,911,700.00"
2990EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1623.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Arsenal House, Police Headquarters, Wan Chai / includes comprehensive maintenance and repair of Lift installations at Arsenal House, Police Headquarters, Wan Chai.",Apr 2019,thyssenkrupp Elevator (HK) Limited,"HK$29,295,560.00"
1310EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1586.html,2026-03-08 16:28:30.070572,Biennial Term Contract for the Maintenance and Improvement of Electrical and Mechanical Installations for Hospitals and Clinics in New Territories East Region / Electrical Installation,Apr 2019,Interlite (Asia) Limited,"HK$40,574,850.00"
2667EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1605.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Escalator Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of TO18E) / includes comprehensive maintenance and repair of Escalator installations at various premises of the Government of the Hong Kong Special Administrative Region,Apr 2019,Chevalier (HK) Limited,"HK$2,936,400.00"
1420EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1574.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of OT18) / includes comprehensive maintenance and repair of Lift installations in various premises of the Government of the HKSAR,Apr 2019,SIGMA Elevator (HK) Limited,"HK$31,084,600.00"
1960EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1587.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Building Services Fitting-out, Replacement and Improvement Works for Hospital Authority Building and Kowloon Hospital and Nearby Health Services Venues / Air-conditioning Installation",Apr 2019,Wenden Engineering Service Company Limited,"HK$74,449,621.30"
1491EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1601.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Maintenance of Electrical Installations and UPS Systems for Hong Kong Boundary Crossing Facilities (HKBCF) and Hong Kong Link Road (HKLR) at Hong Kong Zhuhai Macao Bridge / Electrical Installation,Mar 2019,Newton Engineering Company Limited,"HK$43,199,700.00"
1489EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1602.html,2026-03-08 16:28:30.070572,Quadrennial Term Contract for Maintenance of Main Power Supply and Distribution Equipment for Hong Kong Boundary Crossing Facilities (HKBCF) and Hong Kong Link Road (HKLR) at Hong Kong Zhuhai Macao Bridge / Industrial Type Electrical Installation,Mar 2019,ATAL Engineering Limited,"HK$24,675,200.00"
1292EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1594.html,2026-03-08 16:28:30.070572,"Quadrennial Term Contract for Maintenance of Water-side System of Heating, Ventilation and Air-conditioning Installations for Hong Kong Boundary Crossing Facilities (HKBCF) at Hong Kong Zhuhai Macao Bridge / Air-conditioning Installation",Mar 2019,ATAL Engineering Limited,"HK$66,750,240.00"
1957EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1603.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Operation and Maintenance of Air-conditioning, Electrical, Mechanical and Building Services in Yan Chai Hospital / Air-conditioning Installation",Mar 2019,Wenden Engineering Service Company Limited,"HK$43,790,000.00"
2350EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1593.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Maintenance of Heating, Ventilation and Air-conditioning Installations for Fire Services Department in the Hong Kong Special Administrative Region    / Air-conditioning Installation",Mar 2019,Young's Engineering Company Limited,"HK$32,171,928.00"
1423EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1544.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of SC18) / includes comprehensive maintenance and repair of lift installations in various premises of the Government of the Hong Kong Special Administrative Region,Mar 2019,Holake Hong Kong Lifts Limited,"HK$23,836,700.00"
1819EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1575.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Building Services Fitting-out, Replacement and Improvement Works for Queen Elizabeth Hospital and Nearby Health Services Venues / Air Conditioning Installation",Mar 2019,Alliance Contracting Company Limited,"HK$67,814,444.00"
2307EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1582.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Repairs, Operation and Maintenance to Boilers, Hot Water Installations, Steam Related Equipment and Accessories in Various Health Care Institutions in Kowloon / Steam and Compressed Air Installation",Feb 2019,Kwong Hing Loong Engine & Boiler Factory Limited,"HK$39,853,960.00"
1004EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1589.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Maintenance of Speed Enforcement Camera System (Phase II) for Hong Kong Police Force / includes comprehensive maintenance and repair of Speed Enforcement Camera System (Phase II) for Hong Kong Police Force. The contract is scheduled to commence in March 2019 for expiration in February 2022.,Feb 2019,QTC Traffic Technology Limited,"HK$19,932,510.00"
2722EM18W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1606.html,2026-03-08 16:28:30.070572,Conversion of Air Cooled Chillers to Water Cooled Chillers at Water Supplies Department Kowloon East Regional Building / Air-conditioning Installation,Feb 2019,Dah Chong Hong (Engineering) Limited,"HK$12,010,000.00"
2852EM17A,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1496.html,2026-03-08 16:28:30.070572,District Cooling System (DCS) at Kai Tak Development (KTD) Phase III (Package D) – Water Pipe Laying Works / Roads and Drainage,Feb 2019,Victory Trenchless Engineering Company Limited - U-Tech Engineering Company Limited Joint Venture,"HK$138,895,454.00"
2849EM17A,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1497.html,2026-03-08 16:28:30.070572,District Cooling System (DCS) at Kai Tak Development (KTD) Phase III (Package D) – Water Pipe Laying Works in North Apron / Roads and Drainage,Feb 2019,Wui Yip Civil Engineering Limited,"HK$82,601,800.00"
2580EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1556.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Maintenance and Repair of Electrical and Floodlight Installations for Hong Kong Police Force, Correctional Services Department, Highways Department, Transport Department, Hong Kong Independent Commision Against Corruption and Security Bureau in the Hong Kong Special Administrative Region / Electrical Installation",Feb 2019,Joint Effort Engineering (Asia) Limited,"HK$38,752,000.00"
1010EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1590.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Maintenance of Digital Red Light Camera System (Phase III) for Hong Kong Police Force / includes comprehensive maintenance and repair of Digital Red Light Camera System (Phase III) for Hong Kong Police Force,Feb 2019,Win Promise Limited,"HK$18,588,888.00"
2373EM17W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1604.html,2026-03-08 16:28:30.070572,Provision of Closed Circuit Television System at Liantang / Heung Yuen Wai Boundary Control Point / Video Electronics Installation,Feb 2019,Chubb Hong Kong Limited,"HK$16,782,800.00"
1382EM18W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1584.html,2026-03-08 16:28:30.070572,Improvement Works for Air-Conditioning Systems at Immigration Service Institute of Training and Development (ISITD) and Castle Peak Bay Immigration Centre (CIC) / Air-conditioning Installation,Feb 2019,Young's Engineering Company Limited,"HK$12,208,900.00"
1814EM18W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1583.html,2026-03-08 16:28:30.070572,High Efficiency Chiller and Associated Retrofitting Works in Lam Tin Polyclinic and Yung Fung Shee Memorial Centre / Air-conditioning Installation,Jan 2019,Wenden Engineering Service Company Limited,"HK$14,698,668.00"
1158EM18W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1568.html,2026-03-08 16:28:30.070572,Retrofitting of Seawater-cooled Chillers in Tuen Mun Hospital / Air-conditioning Installation,Jan 2019,Shun Hing E & M Engineering Limited,"HK$64,960,000.00"
2853EM17W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1494.html,2026-03-08 16:28:30.070572,District Cooling System (DCS) at Kai Tak Development (KTD) Phase III (Package D) – Electrical and Mechanical Installation / Air-conditioning Installation,Jan 2019,Young's Engineering Company Limited,"HK$521,600,000.00"
2419EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1566.html,2026-03-08 16:28:30.070572,"Biennial Term Contract for Maintenance and Improvement of Heating, Ventilation and Air-conditioning Installations for Hospitals and Clinics in New Territories East Region / Air-conditioning Installation",Jan 2019,Alliance Contracting Company Limited,"HK$56,444,444.00"
1035EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1570.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Building Services Fitting-out, Replacement and Improvement Works for Health Sector Venues in Hong Kong West Region / Air-conditioning Installation",Jan 2019,Yordland Engineering Limited,"HK$72,318,000.00"
1481EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1555.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of SG18) / comprehensive maintenance and repair of lift installations in various premises of the Government of the Hong Kong Special Administrative Region,Jan 2019,SIGMA Elevator (HK) Limited,"HK$18,036,000.00"
2563EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1561.html,2026-03-08 16:28:30.070572,"36-month Term Contract for Maintenance of Air-conditioning and Electrical Installations at Ruttonjee Hospital, Tung Wah Eastern Hospital and Cheshire Home Chung Hom Kok / Air-conditioning Installation",Dec 2018,Westco Airconditioning Limited,"HK$39,888,500.00"
2047EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1580.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Electrical Works in Change of Tenancy in Government Quarters in the Hong Kong Island, Kowloon & New Territories / Electrical Installation",Dec 2018,Iu Cheong Electric Company Limited,"HK$31,503,600.00"
2115EM18W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1588.html,2026-03-08 16:28:30.070572,Replacement of 2 Sets of Water Cooled Chiller at Queensway Government Offices / Air-conditioning Installation,Dec 2018,"Winston Air Conditioning & Engineering (Hong Kong) Company, Limited","HK$7,486,000.00"
1003EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1522.html,2026-03-08 16:28:30.070572,"Quadrennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Hospital Authority (MT18) / Lift, Escalator and Passenger Conveyor Installation",Dec 2018,Mitsubishi Elevator Hong Kong Company Limited,"HK$13,334,240.00"
1541EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1573.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of FT18) / includes comprehensive maintenance and repair of Lift installations in various premises of the Government of the HKSAR.,Dec 2018,Fujitec (HK) Company Limited,"HK$22,373,728.00"
1194EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1564.html,2026-03-08 16:28:30.070572,Quadrennial Term Contract for Comprehensive Maintenance of Pumping Installations at Correctional Services Department and Other Disciplined Services Venues / Mechanical Plant and Equipment Installation,Dec 2018,Japco Auto Equipment & Engineering Company Limited,"HK$18,990,830.00"
1551EM16W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1539.html,2026-03-08 16:28:30.070572,"Design, Supply, Installation, Testing, Commissioning and Technical Support of Ground Receiving Station and Related Facilities in Hong Kong for the Cospas-Sarsat Medium Earth Orbit Search and Rescue Satellite System / includes design, supply, installation, testing, commissioning and technical support of Ground Receiving Station and Related Facilities in Hong Kong for the Cospas-Sarsat “Medium Earth Orbit Search and Rescue Satellite System” (MEOSAR)",Nov 2018,"EMS Technologies Canada, Ltd. and C.A. Sheimer (H.K.) Limited Joint Venture","HK$35,850,575.00"
1322EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1540.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of TK18) / includes comprehensive maintenance and repair of lift installations in various premises of the Government of the Hong Kong Special Administrative Region,Nov 2018,thyssenkrupp Elevator (HK) Limited,"HK$10,458,000.00"
1077EM16T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1476.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Escalator Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (CN17) / includes comprehensive maintenance and repair of escalator installations at various premises of the Government of the Hong Kong Special Administrative Region,Nov 2018,Kone Elevator (HK) Limited,"HK$5,590,400.00"
1200EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1517.html,2026-03-08 16:28:30.070572,"Quadrennial Term Contract for Maintenance, Modification and Installation Works for Kowloon, Tsuen Wan, Shatin and Tseung Kwan O Area Traffic Control System / includes maintenance, modification and installation works for the Area Traffic Control (ATC) System of Kowloon, Tsuen Wan, Shatin and Tseung Kwan O as well as provision of first line maintenance for traffic signals & accessories equipment",Nov 2018,Shun Hing Systems Integration Company Limited,"HK$19,598,782.00"
2871EM16T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1467.html,2026-03-08 16:28:30.070572,"33-month Term Contract for the Maintenance and Repair of, Alterations and Additions to Fire Services Installations for Health Services Buildings in Kowloon Region / Fire Service Installation",Nov 2018,Shun Cheong Electrical Engineering Company Limited,"HK$21,046,900.00"
1247EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1545.html,2026-03-08 16:28:30.070572,"Biennial Term Contract for Repairs, Operation and Maintenance to Boilers, Hot Water Installations, Steam Related Equipment and Accessories in Various Health Care Institutions in the New Territories and Municipal Buildings of the Government of the Hong Kong Special Administrative Region / Steam and Compressed Air Installation",Nov 2018,Kwong Hing Loong Engine & Boiler Factory Limited,"HK$29,940,760.00"
2804EM17W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1562.html,2026-03-08 16:28:30.070572,Replacement of CCTV System at Hong Kong Central Library / Video Electronics Installation,Oct 2018,Chubb Hong Kong Limited,"HK$4,599,700.00"
3103EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1512.html,2026-03-08 16:28:30.070572,"Quadrennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of Hospital Authority (FJ18) / Lift, Escalator and Passenger Conveyor Installation",Oct 2018,Fujitec (HK) Company Limited,"HK$22,836,192.00"
1385EM18W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1559.html,2026-03-08 16:28:30.070572,"Retrofitting of High Efficiency Chiller, Chilled Water Pump and Associated Installation in Fanling Health Centre / Air-conditioning Installation",Oct 2018,"Winston Air Conditioning & Engineering (Hong Kong) Company, Limited","HK$17,466,000.00"
1726EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1520.html,2026-03-08 16:28:30.070572,Quadrennial Term Contract for Maintenance of Terrestrial Trunked Radio (TETRA) System for Correctional Services Department / Radio Electronics Installation,Oct 2018,Motorola Solutions Asia Pacific Limited,"HK$30,868,460.00"
1630EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1560.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for the Maintenance and Repair of, Alteration, Addition and Improvement Works to Electrical and Floodlighting Installations on Hong Kong Island and Outlay Islands (South) in the Government Properties Maintained by Hong Kong Maintenance Sub-division of General Engineering Services Division  / Electrical Installation",Oct 2018,Interlite (Asia) Limited,"HK$19,473,100.00"
1628EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1558.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for the Maintenance and Repair of, Alteration, Addition and Improvement Works to Electrical and Floodlighting Installations in New Territories in the Government Properties Maintained by New Territories Maintenance Sub-division of General Engineering Services Division  / Electrical Installation",Oct 2018,Interlite (Asia) Limited,"HK$14,945,179.96"
1537EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1552.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for the Maintenance and Repair of, Alteration, Addition and Improvement Works to Electrical and Floodlighting Installations in Kowloon and New Territories in the Government Properties Maintained by Kowloon Maintenance Sub-division of General Engineering Services Division  / Electrical Installation",Oct 2018,Joint Effort Engineering (Asia) Limited,"HK$17,920,498.00"
1456EM17W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1567.html,2026-03-08 16:28:30.070572,"Improvement Works on Chiller Plants at China Ferry Terminal, Hydro Building and Macau Ferry Terminal / Air-conditioning Installation",Oct 2018,Quad-Tech Engineering (H.K.) Company Limited,"HK$21,820,000.00"
2713EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1519.html,2026-03-08 16:28:30.070572,"Quadrennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Hospital Authority (AE17) / Lift, Escalator and Passenger Conveyor Installation",Sep 2018,Anlev Elex Elevator Limited,"HK$40,841,312.00"
1039EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1464.html,2026-03-08 16:28:30.070572,"Five-year Term Contract for Maintenance, Modification and Installation Works of Area Traffic Control System in Hong Kong Island / comprehensive maintenance, modification and installation works for the Hong Kong Area Traffic Control (HKATC) System, as well as provision of first line maintenance for traffic signals & accessories equipment",Sep 2018,Shun Hing Systems Integration Company Limited,"HK$9,880,000.00"
1389EM18A,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1563.html,2026-03-08 16:28:30.070572,District Cooling System (DCS) at Kai Tak Development (KTD) - Chilled Water Pipe Laying and Associated Works In North Apron / Waterworks,Sep 2018,Wing's Construction Company Limited,"HK$11,000,000.00"
1077EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1533.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Operation and Maintenance Services of Electrical, Mechanical and Air-conditioning Installations at Cheung Sha Wan Wholesale Food Market and Various Venues of the Government of the Hong Kong SAR Maintained by General Engineering Services Division / Air-conditioning Installation",Sep 2018,Young's Engineering Company Limited,"HK$26,418,898.00"
1859EM15T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1469.html,2026-03-08 16:28:30.070572,"26-Month Term Contract for Maintenance and Improvement of Heating, Ventilation and Air-conditioning Installations for Hospitals and Clinics in Kowloon East and Kowloon Central Regions / Air-conditioning Installation",Sep 2018,Yordland Engineering Limited,"HK$96,898,000.00"
1273EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1509.html,2026-03-08 16:28:30.070572,"Quadrennial Term Contract for Maintenance of Liquefied Petroleum Gas Installations at Various Venues of Transport, Security & Central Services Division / Liquefied Petroleum Gas Installation",Sep 2018,Yau Sang Engineering Company,"HK$22,030,800.00"
1033EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1528.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Building Services Fitting-out, Replacement and Improvement Works for Health Sector Venues in Hong Kong East Region and Outlying Islands / Air-conditioning Installation",Aug 2018,Yordland Engineering Limited,"HK$71,668,000.00"
3117EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1508.html,2026-03-08 16:28:30.070572,42-month Term Contract for Maintenance of Air-conditioning Installations and Other Associated Facilities at Unattended Municipal Venues in Kowloon / Air-conditioning Installation,Aug 2018,Wenden Engineering Service Company Limited,"HK$75,148,668.00"
2335EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1518.html,2026-03-08 16:28:30.070572,"Five-year Term Contract for Maintenance, Modification and Installation Works for Area Traffic Control System of Tuen Mun and Yuen Long District / Maintenance, modification and installation works for the Area Traffic Control (ATC) System of Tuen Mun and Yuen Long District as well as provision of first line maintenance for traffic signals & accessories equipment",Aug 2018,Siemens Limited,"HK$42,649,181.08"
1577EM18T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1547.html,2026-03-08 16:28:30.070572,"Annual term contract for building services fitting-out, replacement and improvement works to various venues of the Government of the Hong Kong Special Administrative Region Maintained by Kowloon Maintenance Sub-division of General Engineering Services Division / Air-conditioning Installation",Aug 2018,"Winston Air Conditioning & Engineering (Hong Kong) Company, Limited","HK$18,941,700.00"
2908EM17T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1502.html,2026-03-08 16:28:30.070572,Quadrennial Term Contract for Maintenance of Digital Red Light Camera System (Phase IV) for Hong Kong Police Force / Comprehensive maintenance and repair of Digital Red Light Camera System (Phase IV) of Hong Kong Police Force,Aug 2018,Win Promise Limited,"HK$19,888,888.00"
