"tablescraper-selected-row","tablescraper-selected-row 2","shenzhen","tablescraper-selected-row 3","shopUrl href","shopUrl src"
"FITAKH Medical Aesthetic Regenerative Microsphere Platform","7A15","China Mainland","Beauty & Cosmetics Supply Chain","https://www.pharmasources.com/company-home/fitakh-medical-aesthetic-regenerative-mi-userId-157392.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"FOSHAN SANSHUI DELTA CHEMICAL CO.,LTD","9B66","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/foshan-sanshui-delta-chemical-coltd-userId-146031.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Foshan Simple Trading Co.,Ltd.","7B51","China Mainland","Beauty & Cosmetics Supply Chain","https://www.pharmasources.com/company-home/foshan-simple-trading-coltd-userId-157475.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Foshan Yuyang Medical Instrument Co., Ltd.","9P02","China Mainland","Packaging & Drug Delivery","https://www.pharmasources.com/company-home/foshan-yuyang-medical-instrument-co-ltd-userId-157490.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Fufeng Ciyuan Biotech Co., Ltd.","7D68","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/fufeng-ciyuan-biotech-co-ltd-userId-145751.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"FUJIAN COLAND MARINE BIOENGINEERING CO.LTD.","7D15","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/fujian-coland-marine-bioengineering-colt-userId-141510.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Fujian Longwei Pharmaceutical Glass Co.,Ltd.","9C16","China Mainland","Packaging & Drug Delivery","https://www.pharmasources.com/company-home/fujian-longwei-pharmaceutical-glass-colt-userId-146294.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Fujian South Pharmaceutical Co., Ltd.","9E76","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/fujian-south-pharmaceutical-co-ltd-userId-147495.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Fujian Herbal Treasure Bioengineering Co., Ltd.","7E31","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/fujian-herbal-treasure-bioengineering-co-userId-147473.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"FUJIAN FUKANG PHARMACEUTICAL CO., LTD.","9G90","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/fujian-fukang-pharmaceutical-co-ltd-userId-139726.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Fujian Lumira Biotech Co., Ltd.","9G75","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/fujian-lumira-biotech-co-ltd-userId-157287.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Shenghuang Biotech Co., Ltd.","9A66","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/shenghuang-biotech-co-ltd-userId-157569.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Fujian Xinwang Pharmaceutical Packaging Co. Ltd","9P05","China Mainland","Packaging & Drug Delivery","https://www.pharmasources.com/company-home/fujian-xinwang-pharmaceutical-packaging--userId-156869.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"FuXin Custchem Fine chemical Co., Ltd.","9E69","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/fuxin-custchem-fine-chemical-co-ltd-userId-139707.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"FUXIN JINTELAI FLUORINE CHEMICAL CO., LTD","9A70","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/fuxin-jintelai-fluorine-chemical-co-ltd-userId-148332.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Fuxin Xin Kaida Fluorine Chemistry Co., Ltd.","9E50","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/fuxin-xin-kaida-fluorine-chemistry-co-lt-userId-142044.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Fuyang Sineva Pharmaceutical Co., Ltd.","9D20","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/fuyang-sineva-pharmaceutical-co-ltd-userId-146559.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"GenCloud Pharmaceutical Technology Co., Ltd.","8J22","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/gencloud-pharmaceutical-technology-co-lt-userId-147534.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Global Logistics International (Shanghai) Co., Ltd","9J50","China Mainland","Biotech","https://www.pharmasources.com/company-home/global-logistics-international-shanghai--userId-156927.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Guangdong Bioneim Biotechnology Co.,LTD.","9D65","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/guangdong-bioneim-biotechnology-coltd-userId-146413.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Guangdong Huiji Pharmaceutical Equipment Co., Ltd.","9C33","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/guangdong-huiji-pharmaceutical-equipment-userId-142798.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Guangdong Rich Packing Machinery Co., Ltd.","8C36","China Mainland","Smart Manufacturing","https://www.pharmasources.com/company-home/guangdong-rich-packing-machinery-co-ltd-userId-146299.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Guangdong Pharmaceutical Association","8C10","China Mainland","Pharma Machinery & Packaging Machinery","",""
"Guangdong Yichao Biological Co., Ltd.","7E01","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/guangdong-yichao-biological-co-ltd-userId-156074.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Star Lake Bioscience Co., Inc. Zhaoqing Guangdong","9F89","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/star-lake-bioscience-co-inc-zhaoqing-gua-userId-139881.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"GUANGXI AIBEILI BIOTECHNOLOGY CO., LTD.","7C11-C2","China Mainland","Beauty & Cosmetics Supply Chain","https://www.pharmasources.com/company-home/guangxi-aibeili-biotechnology-co-ltd-userId-157531.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Guangxi Dingye Pharmaceutical Co. LTD","9E66","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/guangxi-dingye-pharmaceutical-co-ltd-userId-145540.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Guangxi Nanning Taoyuan Veterinary Drugs Factory","9L70","China Mainland","Finished Dosage","https://www.pharmasources.com/company-home/guangxi-nanning-taoyuan-veterinary-drugs-userId-141491.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Guangxi Innosyn Pharmaceutical Co.,Ltd.","7A29","China Mainland","Beauty & Cosmetics Supply Chain","https://www.pharmasources.com/company-home/guangxi-innosyn-pharmaceutical-coltd-userId-146564.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Guangxi Yunbo Health Technology Co., Ltd","9I81","China Mainland","Pharma Excipients","https://www.pharmasources.com/company-home/guangxi-yunbo-health-technology-co-ltd-userId-146441.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Guangzhou Enviolet Environmental Protection Plants and Technology LTD","8C76","China Mainland","Clean Technology","https://www.pharmasources.com/company-home/guangzhou-enviolet-environmental-protect-userId-157415.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Frontop","8C22b","China Mainland","Smart Manufacturing","https://www.pharmasources.com/company-home/frontop-userId-157581.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Guangzhou Honsea Sunshine Biotech Co., Ltd.","7B29","China Mainland","Beauty & Cosmetics Supply Chain","https://www.pharmasources.com/company-home/guangzhou-honsea-sunshine-biotech-co-ltd-userId-140685.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Guangzhou HuayanPharmaceutical MachineryCo.,Ltd.","8B30","China Mainland","Smart Manufacturing","https://www.pharmasources.com/company-home/guangzhou-huayanpharmaceutical-machinery-userId-157482.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Guangzhou KLC Cleantech Co., Ltd.","8C73","China Mainland","Clean Technology","https://www.pharmasources.com/company-home/guangzhou-klc-cleantech-co-ltd-userId-157493.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Guangzhou Cesin Cold Chain Technology Co.,Ltd.","9J26","China Mainland","Biotech","https://www.pharmasources.com/company-home/guangzhou-cesin-cold-chain-technology-co-userId-157596.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Guangzhou SanTuo ldentification Technology Co., Ltd.","8F86","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/guangzhou-santuo-ldentification-technolo-userId-146587.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Guangzhou Shell-Conning Mechanical Equipment Co.,ltd","7A23","China Mainland","Beauty & Cosmetics Supply Chain","https://www.pharmasources.com/company-home/guangzhou-shell-conning-mechanical-equip-userId-147595.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"GUIZHOU MIAOYA BIOTECH CO.,LTD","7N10","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/guizhou-miaoya-biotech-coltd-userId-141005.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Guizhou Utide Biotechnology Co., Ltd.","7B35","China Mainland","Beauty & Cosmetics Supply Chain","https://www.pharmasources.com/company-home/guizhou-utide-biotechnology-co-ltd-userId-156060.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Guobang Pharma Ltd.","9D01","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/guobang-pharma-ltd-userId-146309.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Guoshen Bencao Chinese Medicine Health Industry (Guangzhou) Co., Ltd.","7D62","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/guoshen-bencao-chinese-medicine-health-i-userId-157398.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Haicheng Liqi Carbon Co..LTD","9T68","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/haicheng-liqi-carbon-coltd-userId-140777.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"GENCHAIN BIOTECH CO., LTD.","9J68","China Mainland","Finished Dosage","https://www.pharmasources.com/company-home/genchain-biotech-co-ltd-userId-148112.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Zhejiang Haining Fengming Chlorophyll Co., Ltd.","7E53","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/zhejiang-haining-fengming-chlorophyll-co-userId-139971.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"HAINING KANGRUN INTERNATIONAL TRADE CO.,LTD.","9N83","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/haining-kangrun-international-trade-colt-userId-145756.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Hyperpurex Instrument technology (Shanghai) Co., Ltd","8G36","China Mainland","Laboratory Instruments & Equipment","https://www.pharmasources.com/company-home/hyperpurex-instrument-technology-shangha-userId-145338.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"HANZHONG TRG BIOTECH CO.,LTD.","7E16","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/hanzhong-trg-biotech-coltd-userId-139945.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Hangzhou ICH Biofarm Co., Ltd","9F87","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/hangzhou-ich-biofarm-co-ltd-userId-140530.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"HANGZHOU SOURCE HERB BIO-TECH CO.,LTD","7C60","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/hangzhou-source-herb-bio-tech-coltd-userId-146919.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Hangzhou Eastsun Biological Technology Co.,Ltd","7G20","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/hangzhou-eastsun-biological-technology-c-userId-157512.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Hangzhou GlobalEquipX Information Technology Co., Ltd.","8G11","China Mainland","Laboratory Instruments & Equipment","https://www.pharmasources.com/company-home/hangzhou-globalequipx-information-techno-userId-140478.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Hangzhou Darlly Filtration Equipment Co.,Ltd","8B79","China Mainland","Pharma Machinery & Packaging Machinery","https://www.pharmasources.com/company-home/hangzhou-darlly-filtration-equipment-col-userId-142515.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Hangzhou David Instrument Co., Ltd","8F21","China Mainland","Laboratory Instruments & Equipment","https://www.pharmasources.com/company-home/hangzhou-david-instrument-co-ltd-userId-145130.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Hangzhou Dawn Ray Pharmaceutical Co.,Ltd.","9T98","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/hangzhou-dawn-ray-pharmaceutical-coltd-userId-143446.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Hangzhou Guorui Biotechnology Co.,Ltd.","9J01","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/hangzhou-guorui-biotechnology-coltd-userId-145286.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Hangzhou Hyper Chemicals Limited","9M12","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/hangzhou-hyper-chemicals-limited-userId-141928.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Hangzhou Hotide Biotech Co.,Ltd","9M27","China Mainland","Biotech","https://www.pharmasources.com/company-home/hangzhou-hotide-biotech-coltd-userId-143961.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Hangzhou LightSyn Technology Co.,LTD","7C31-C2","China Mainland","Beauty & Cosmetics Supply Chain","https://www.pharmasources.com/company-home/hangzhou-lightsyn-technology-coltd-userId-157156.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"HANGZHOU HUADI GROUP CO., LTD.","7E28","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/hangzhou-huadi-group-co-ltd-userId-156165.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Hangzhou Huisheng Biotech Pharmaceutical Co., Ltd.","9D98","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/hangzhou-huisheng-biotech-pharmaceutical-userId-142489.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Hangzhou KingBo Pharmatech Co., Ltd.","9I90","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/hangzhou-kingbo-pharmatech-co-ltd-userId-145354.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Hangzhou Genegrow Biotechnology Co.,Ltd.","7F01","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/hangzhou-genegrow-biotechnology-coltd-userId-147182.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Hangzhou Jingjin Technology Co., Ltd.","8G71","China Mainland","Laboratory Instruments & Equipment","https://www.pharmasources.com/company-home/hangzhou-jingjin-technology-co-ltd-userId-144155.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Hangzhou Royall Import & Export Co.,Ltd","9J65","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/hangzhou-royall-import-export-coltd-userId-145324.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Hangzhou Maytime Bio-Tech Co.,Ltd.","9A76","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/hangzhou-maytime-bio-tech-coltd-userId-141339.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"LUNA CHEMICALS CO.,LIMITED","9L22","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/luna-chemicals-colimited-userId-139850.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Hangzhou Muhua Bio-Tech Co., Ltd","7E52","China Mainland","Natural Supply","https://www.pharmasources.com/company-home/hangzhou-muhua-bio-tech-co-ltd-userId-146925.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"Hangzhou Proserre Chemical Co.,Ltd.","9A63","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/hangzhou-proserre-chemical-coltd-userId-141412.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
"HANGZHOU RONGDA PHARM AND CHEM CO.,LTD，","9B81","China Mainland","Pharma Ingredients","https://www.pharmasources.com/company-home/hangzhou-rongda-pharm-and-chem-coltd-userId-141218.html","https://exhibitors.cphi-china.cn/assets/imgs/sp_mob.png"
