"logobox href","logobox src","company","text-break","p1","label 3","separate","linka","linka href","tag"
"https://online.sialchina.cn/en/exhibitorlist/16273","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","XIONGXIAN LEJIA PLASTICS PACKING CO.,LTD.","E7A23","CHINA","","","111","https://visitor.sialchina.com/matching?company=XIONGXIAN%20LEJIA%20PLASTICS%20PACKING%20CO.%2CLTD.",""
"https://online.sialchina.cn/en/exhibitorlist/16245","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Daeyang Susan","E1C020","REPUBLIC OF KOREA","","","111","https://visitor.sialchina.com/matching?company=Daeyang%20Susan",""
"https://online.sialchina.cn/en/exhibitorlist/16105","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Guangdong Holishi Industrial Investment Co., Ltd.","W3E016","CHINA","","","111","https://visitor.sialchina.com/matching?company=Guangdong%20Holishi%20Industrial%20Investment%20Co.%2C%20Ltd.",""
"https://online.sialchina.cn/en/exhibitorlist/15728","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","East Rock Resource Group","","UNITED STATES OF AMERICA","","","111","https://visitor.sialchina.com/matching?company=East%20Rock%20Resource%20Group",""
"https://online.sialchina.cn/en/exhibitorlist/15682","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Nothing Better.,co.ltd","E3A019","CHINA","","","111","https://visitor.sialchina.com/matching?company=Nothing%20Better.%2Cco.ltd",""
"https://online.sialchina.cn/en/exhibitorlist/15519","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","GUANGDDONGYILE  FOODCO.LED","W1D039","CHINA","","","111","https://visitor.sialchina.com/matching?company=GUANGDDONGYILE%20%20FOODCO.LED",""
"https://online.sialchina.cn/en/exhibitorlist/15027","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Zhucheng Huabang Machinery Co., Ltd.","E7C29-30","CHINA","","","111","https://visitor.sialchina.com/matching?company=Zhucheng%20Huabang%20Machinery%20Co.%2C%20Ltd.",""
"https://online.sialchina.cn/en/exhibitorlist/14949","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","SUPREMO CARNES","N4E027","BRAZIL","","","111","https://visitor.sialchina.com/matching?company=SUPREMO%20CARNES",""
"https://online.sialchina.cn/en/exhibitorlist/14891","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","FAMADESA","N5B008","SPAIN","","","111","https://visitor.sialchina.com/matching?company=FAMADESA",""
"https://online.sialchina.cn/en/exhibitorlist/16955","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Zhi De Hong Chang (Yunnan) Tea Technology Co., Ltd.","E5G026","CHINA","Brand Name:","ZHIDEHONGCHANG","110","https://visitor.sialchina.com/matching?company=Zhi%20De%20Hong%20Chang%20(Yunnan)%20Tea%20Technology%20Co.%2C%20Ltd.","Ready to export"
"https://online.sialchina.cn/en/exhibitorlist/16909","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Shanghai Duxia Industry and Trade Co.,Ltd","E4B075","CHINA","Brand Name:","Коммунарка","110","https://visitor.sialchina.com/matching?company=Shanghai%20Duxia%20Industry%20and%20Trade%20Co.%2CLtd","Ready to export"
"https://online.sialchina.cn/en/exhibitorlist/16378","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Gaotai Hongsheng Oil Co., Ltd.","E4B062","CHINA","","","110","https://visitor.sialchina.com/matching?company=Gaotai%20Hongsheng%20Oil%20Co.%2C%20Ltd.",""
"https://online.sialchina.cn/en/exhibitorlist/16269","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Weifang Maipu Information Technology Co., Ltd..","N5G072","CHINA","Brand Name:","VALCOLLI","110","https://visitor.sialchina.com/matching?company=Weifang%20Maipu%20Information%20Technology%20Co.%2C%20Ltd..",""
"https://online.sialchina.cn/en/exhibitorlist/16227","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","YANTAI LIANLEI FOODS CO.,LTD.","N2B122","CHINA","","","110","https://visitor.sialchina.com/matching?company=YANTAI%20LIANLEI%20FOODS%20CO.%2CLTD.",""
"https://online.sialchina.cn/en/exhibitorlist/16110","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","LINYI QIWEI CANNED FOODSTUFF CO.,LTD","E4C076","CHINA","Brand Name:","QIWEI","110","https://visitor.sialchina.com/matching?company=LINYI%20QIWEI%20CANNED%20FOODSTUFF%20CO.%2CLTD","Ready to export"
"https://online.sialchina.cn/en/exhibitorlist/15880","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Xinxiang Qingbaishu Food Co., Limited","N2C134","CHINA","","","110","https://visitor.sialchina.com/matching?company=Xinxiang%20Qingbaishu%20Food%20Co.%2C%20Limited",""
"https://online.sialchina.cn/en/exhibitorlist/15766","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Ask Makarna","W3A080.3","TÜRKIYE","","","110","https://visitor.sialchina.com/matching?company=Ask%20Makarna",""
"https://online.sialchina.cn/en/exhibitorlist/15058","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Vixdetect","E7B8","CHINA","Brand Name:","Vixdetect","110","https://visitor.sialchina.com/matching?company=Vixdetect",""
"https://online.sialchina.cn/en/exhibitorlist/14943","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Frigosul","N4D028","BRAZIL","","","110","https://visitor.sialchina.com/matching?company=Frigosul",""
"https://online.sialchina.cn/en/exhibitorlist/14940","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Frialto","N4G027","BRAZIL","","","110","https://visitor.sialchina.com/matching?company=Frialto",""
"https://online.sialchina.cn/en/exhibitorlist/14903","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","CHAMPACA MARKETING CO., LTD","","THAILAND","","","110","https://visitor.sialchina.com/matching?company=CHAMPACA%20MARKETING%20CO.%2C%20LTD",""
"https://online.sialchina.cn/en/exhibitorlist/14888","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","FRICOLOURO - GRUPO COREN","N5C012","SPAIN","","","110","https://visitor.sialchina.com/matching?company=FRICOLOURO%20-%20GRUPO%20COREN",""
"https://online.sialchina.cn/en/exhibitorlist/14861","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Ronald A. Chisholm Limited","N3E031","CANADA","","","110","https://visitor.sialchina.com/matching?company=Ronald%20A.%20Chisholm%20Limited",""
"https://online.sialchina.cn/en/exhibitorlist/14846","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","EL POZO ALIMENTACIÓN S.A.","N5B014","SPAIN","","","110","https://visitor.sialchina.com/matching?company=EL%20POZO%20ALIMENTACI%C3%93N%20S.A.",""
"https://online.sialchina.cn/en/exhibitorlist/14191","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Daxing'anling Anxilai Chaoyue Biotechnology Co., Ltd.","N2E018","CHINA","","","110","https://visitor.sialchina.com/matching?company=Daxing%27anling%20Anxilai%20Chaoyue%20Biotechnology%20Co.%2C%20Ltd.",""
"https://online.sialchina.cn/en/exhibitorlist/16976","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Zhangye Fuxiang Meat Food Co., Ltd.","E4B062","CHINA","Brand Name:","Fennel Sheep Meat","109","https://visitor.sialchina.com/matching?company=Zhangye%20Fuxiang%20Meat%20Food%20Co.%2C%20Ltd.","Ready to export"
"https://online.sialchina.cn/en/exhibitorlist/16830","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Hangzhou Rene Little Bear Food Co., Ltd.","E4B009","CHINA","Brand Name:","Rene Little Bear","109","https://visitor.sialchina.com/matching?company=Hangzhou%20Rene%20Little%20Bear%20Food%20Co.%2C%20Ltd.",""
"https://online.sialchina.cn/en/exhibitorlist/16709","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","ZHANGJIAKOU HONGJI AGRICULTURAL SCIENCE AND  TECHNOLOGY DEVELOPMENT CO., LTD.","E5F064","CHINA","Brand Name:","HONGJI BASHU","109","https://visitor.sialchina.com/matching?company=ZHANGJIAKOU%20HONGJI%20AGRICULTURAL%20SCIENCE%20AND%20%20TECHNOLOGY%20DEVELOPMENT%20CO.%2C%20LTD.","Ready to export"
"https://online.sialchina.cn/en/exhibitorlist/16534","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Beijing Anhe Four Seasons Supply Chain Management Co., Ltd.","N4A069","CHINA","Brand Name:","Bingrong","109","https://visitor.sialchina.com/matching?company=Beijing%20Anhe%20Four%20Seasons%20Supply%20Chain%20Management%20Co.%2C%20Ltd.","Ready to export"
"https://online.sialchina.cn/en/exhibitorlist/16511","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Tianjin Woying Agri & Tech Co., Ltd.￼￼￼","E4A062","CHINA","","","109","https://visitor.sialchina.com/matching?company=Tianjin%20Woying%20Agri%20%26%20Tech%20Co.%2C%20Ltd.%EF%BF%BC%EF%BF%BC%EF%BF%BC","Ready to export"
"https://online.sialchina.cn/en/exhibitorlist/16415","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","SHANDONG OCEANFISHERY SUPPLY-CHAIN TECH. CO., LTD.","E5C004","CHINA","","","109","https://visitor.sialchina.com/matching?company=SHANDONG%20OCEANFISHERY%20SUPPLY-CHAIN%20TECH.%20CO.%2C%20LTD.",""
"https://online.sialchina.cn/en/exhibitorlist/16371","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","临泽县祁连红枣业开发有限公司","E4B062","","","","109","https://visitor.sialchina.com/matching?company=",""
"https://online.sialchina.cn/en/exhibitorlist/16217","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","IVENET","E1G013","REPUBLIC OF KOREA","","","109","https://visitor.sialchina.com/matching?company=IVENET",""
"https://online.sialchina.cn/en/exhibitorlist/16107","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","MLD","N1G090","CHINA","","","109","https://visitor.sialchina.com/matching?company=MLD",""
"https://online.sialchina.cn/en/exhibitorlist/15723","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","AMLAT LLC","W1D085","UNITED STATES OF AMERICA","","","109","https://visitor.sialchina.com/matching?company=AMLAT%20LLC",""
"https://online.sialchina.cn/en/exhibitorlist/15707","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","SHANGHAI FRESH FROZEN FOODS CO. LTD.","N3A061","CHINA","","","109","https://visitor.sialchina.com/matching?company=SHANGHAI%20FRESH%20FROZEN%20FOODS%20CO.%20LTD.",""
"https://online.sialchina.cn/en/exhibitorlist/15687","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","PT Grand Kakao Indonesia","E2D022","INDONESIA","","","109","https://visitor.sialchina.com/matching?company=PT%20Grand%20Kakao%20Indonesia",""
"https://online.sialchina.cn/en/exhibitorlist/15633","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Chaoan Lide Trading Coi.ltd","W3A022","CHINA","Brand Name:","Lide","109","https://visitor.sialchina.com/matching?company=Chaoan%20Lide%20Trading%20Coi.ltd",""
"https://online.sialchina.cn/en/exhibitorlist/15186","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Zhejiang Sixiang Packaging Technology Co., Ltd.","E7B21","CHINA","","","109","https://visitor.sialchina.com/matching?company=Zhejiang%20Sixiang%20Packaging%20Technology%20Co.%2C%20Ltd.",""
"https://online.sialchina.cn/en/exhibitorlist/15031","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Hangzhou Wanlai Printing Co., Ltd.","E7B52","CHINA","","","109","https://visitor.sialchina.com/matching?company=Hangzhou%20Wanlai%20Printing%20Co.%2C%20Ltd.",""
"https://online.sialchina.cn/en/exhibitorlist/14855","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","JinyiFoodZhangzhouCo.,Ltd","W4A073","CHINA","","","109","https://visitor.sialchina.com/matching?company=JinyiFoodZhangzhouCo.%2CLtd",""
"https://online.sialchina.cn/en/exhibitorlist/14660","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","TaoQuSheng","N1G064","CHINA","","","109","https://visitor.sialchina.com/matching?company=TaoQuSheng",""
"https://online.sialchina.cn/en/exhibitorlist/14450","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","SHANTOU LEGENDCANDY TOYS CO.,LTD","W1G005","CHINA","","","109","https://visitor.sialchina.com/matching?company=SHANTOU%20LEGENDCANDY%20TOYS%20CO.%2CLTD",""
"https://online.sialchina.cn/en/exhibitorlist/16972","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","CHINA AQUATIC PRODUCTS ZHOUSHAN MARINE FISHERIES CORPORATION","E3E096","CHINA","Brand Name:","ZHOUYUCHUANSHUO","108","https://visitor.sialchina.com/matching?company=CHINA%20AQUATIC%20PRODUCTS%20ZHOUSHAN%20MARINE%20FISHERIES%20CORPORATION","Ready to export"
"https://online.sialchina.cn/en/exhibitorlist/16885","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","SPRINGBANK HONEY","","NEW ZEALAND","Brand Name:","Springbank Honey","108","https://visitor.sialchina.com/matching?company=SPRINGBANK%20HONEY","Ready to export"
"https://online.sialchina.cn/en/exhibitorlist/16833","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Shijiazhuang JinyeMan Food Co., Ltd.","E4F037","CHINA","Brand Name:","QiuliJi","108","https://visitor.sialchina.com/matching?company=Shijiazhuang%20JinyeMan%20Food%20Co.%2C%20Ltd.","Ready to export"
"https://online.sialchina.cn/en/exhibitorlist/16554","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Inner Mongolia Menghui Food Co.,LTD","E5C046","CHINA","","","108","https://visitor.sialchina.com/matching?company=Inner%20Mongolia%20Menghui%20Food%20Co.%2CLTD","Ready to export"
"https://online.sialchina.cn/en/exhibitorlist/15767","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Duyan Gap","W3A080.2","TÜRKIYE","","","108","https://visitor.sialchina.com/matching?company=Duyan%20Gap",""
"https://online.sialchina.cn/en/exhibitorlist/15698","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","American Trading International Inc.","W1C079","UNITED STATES OF AMERICA","","","108","https://visitor.sialchina.com/matching?company=American%20Trading%20International%20Inc.",""
"https://online.sialchina.cn/en/exhibitorlist/15536","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Fujian Maizhixiang Food Co., Ltd.","W4B006","CHINA","","","108","https://visitor.sialchina.com/matching?company=Fujian%20Maizhixiang%20Food%20Co.%2C%20Ltd.",""
"https://online.sialchina.cn/en/exhibitorlist/15311","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","沈阳醇粹农法食品有限公司","E2A023","CHINA","Brand Name:","醇粹农法","108","https://visitor.sialchina.com/matching?company=%E6%B2%88%E9%98%B3%E9%86%87%E7%B2%B9%E5%86%9C%E6%B3%95%E9%A3%9F%E5%93%81%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8","Ready to export"
"https://online.sialchina.cn/en/exhibitorlist/15212","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Zhucheng Kesheng Food Machinery Co., Ltd.","E7E89","CHINA","","","108","https://visitor.sialchina.com/matching?company=Zhucheng%20Kesheng%20Food%20Machinery%20Co.%2C%20Ltd.",""
"https://online.sialchina.cn/en/exhibitorlist/15110","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","FRIPAI Alimentos","N4G040","BRAZIL","","","108","https://visitor.sialchina.com/matching?company=FRIPAI%20Alimentos",""
"https://online.sialchina.cn/en/exhibitorlist/15100","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Aceites de Oliva de España","E3D001","SPAIN","Brand Name:","Aceites de Oliva de España","108","https://visitor.sialchina.com/matching?company=Aceites%20de%20Oliva%20de%20Espa%C3%B1a",""
"https://online.sialchina.cn/en/exhibitorlist/14963","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Delta Brothers","W2B088","EGYPT","","","108","https://visitor.sialchina.com/matching?company=Delta%20Brothers",""
"https://online.sialchina.cn/en/exhibitorlist/14929","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Cooperfrigu Foods","N4E034","BRAZIL","","","108","https://visitor.sialchina.com/matching?company=Cooperfrigu%20Foods",""
"https://online.sialchina.cn/en/exhibitorlist/16728","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","hsz","E5E046","CHINA","","","107","https://visitor.sialchina.com/matching?company=hsz",""
"https://online.sialchina.cn/en/exhibitorlist/16520","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Tangshan Liquan Food Co., Ltd","E4B084","CHINA","Brand Name:","LI QUAN","107","https://visitor.sialchina.com/matching?company=Tangshan%20Liquan%20Food%20Co.%2C%20Ltd",""
"https://online.sialchina.cn/en/exhibitorlist/16445","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","JIANGSU MEIXIAN FOOD CO.,LTD","E5A003","CHINA","","","107","https://visitor.sialchina.com/matching?company=JIANGSU%20MEIXIAN%20FOOD%20CO.%2CLTD",""
"https://online.sialchina.cn/en/exhibitorlist/16372","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","甘肃西域食品有限责任公司","E4B062","","","","107","https://visitor.sialchina.com/matching?company=",""
"https://online.sialchina.cn/en/exhibitorlist/16304","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Fanghao (Hangzhou) Food Technology Development Co., Ltd.","N1A112","CHINA","Brand Name:","SEASONAL STORY","107","https://visitor.sialchina.com/matching?company=Fanghao%20(Hangzhou)%20Food%20Technology%20Development%20Co.%2C%20Ltd.",""
"https://online.sialchina.cn/en/exhibitorlist/16228","https://imgs.sialchina.cn/exhibitor/20260513/1471a56c04eedcc15cc6e29da25391696a042d150de30.jpg","Jiangsu Xianzhibao Food Co., Ltd.","W2A050","CHINA","","","107","https://visitor.sialchina.com/matching?company=Jiangsu%20Xianzhibao%20Food%20Co.%2C%20Ltd.",""
"https://online.sialchina.cn/en/exhibitorlist/16191","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","FRIGORIFICO GORINA","N5F042","ARGENTINA","","","107","https://visitor.sialchina.com/matching?company=FRIGORIFICO%20GORINA",""
"https://online.sialchina.cn/en/exhibitorlist/16008","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","PETRUZ","W1F077","BRAZIL","","","107","https://visitor.sialchina.com/matching?company=PETRUZ",""
"https://online.sialchina.cn/en/exhibitorlist/15521","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","ZHANGZHOU XIFENXIANG FOOD TECHNOLOGY CO.,LTD","W4D022","CHINA","","","107","https://visitor.sialchina.com/matching?company=ZHANGZHOU%20XIFENXIANG%20FOOD%20TECHNOLOGY%20CO.%2CLTD",""
"https://online.sialchina.cn/en/exhibitorlist/15230","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Shanghai Sanjing Machinery Co.,Ltd.","E7C11","CHINA","","","107","https://visitor.sialchina.com/matching?company=Shanghai%20Sanjing%20Machinery%20Co.%2CLtd.",""
"https://online.sialchina.cn/en/exhibitorlist/15033","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Shenzhen Aijidian Technology Co., Ltd.","E7C19-20","CHINA","","","107","https://visitor.sialchina.com/matching?company=Shenzhen%20Aijidian%20Technology%20Co.%2C%20Ltd.",""
"https://online.sialchina.cn/en/exhibitorlist/15012","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Wuhu Shixin Can Manufacturing Co., Ltd.","E7C37-38","CHINA","","","107","https://visitor.sialchina.com/matching?company=Wuhu%20Shixin%20Can%20Manufacturing%20Co.%2C%20Ltd.","Ready to export"
"https://online.sialchina.cn/en/exhibitorlist/14958","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Agroempaques","W2D080","PERU","","","107","https://visitor.sialchina.com/matching?company=Agroempaques",""
"https://online.sialchina.cn/en/exhibitorlist/14922","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","BoiBrasil","N4E026","BRAZIL","","","107","https://visitor.sialchina.com/matching?company=BoiBrasil",""
