,url,Nature of Business,Location,Main Categories,Contact Person,Position,Office Address,Country/Region,Major Markets,Total Employees,Year of Establishment,Annual Turnover,Brands
52,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Kiran-Exports-Hong-Kong-Ltd/1X009JTM,"Exporter, Importer, Others, Wholesaler",Hong Kong,"Business Research, Management, Consultancy & General Services, Costume & Fashion Jewellery, Jewellery & Watch, Loose Stones & Raw Materials, Professional Services",Mr Gautam Gopani,Director,"Unit 607, 6/F, Hilder Centre, 2 Sung Ping Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,"Chinese Mainland, Hong Kong, Japan, Korea, Southeast Asia, Worldwide",26 - 50,2003,"US$ 100,000 - 249,999",KIRAN Diamonds GIA IGI Fancy Color Certified Loose Diamond Fancy Shape Diamond Certificate Name Issued By Certificate Type Valid Date Outstanding Enterprise of the Year 2013 - India - - - View details Factory & Facility Recipient of 10 Prestigious Awards by GJEPC Highest Importer for 10 Years Award Picture IGJA AWARD FY 20-21 Kiran Exports HK_FY2021-22 View All Natural Diamonds Only Calibrated Bracelet Round Shape Emeralds
53,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Miranda-Group-Company-Limited/1X057O4W,"Manufacturer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Ms Cam Li,Director,"Unit 501, 5th Floor, Tower 2, Harbour Centre, 8 Hok Cheung Street, Hunghom, Kowloon, Hong Kong",Hong Kong,Worldwide,16 - 25,2009,"US$ 1,000,000 - 4,999,999 Craftsmanship Stone Grading & Certification Fair Trade Practices Faceting Techniques Ethical Mining & Traceability Identification of Treatments Calibrated Stone Sizing Rare & Collector Stones Certificate Name Issued By Certificate Type Valid Date ISO 37001:2016 SGS ISO (others) 13 Jul 2022 - 12 Jul 2028 View details Factory & Facility Quality Control SGS Certification : ISO 37001:2016 Membership of ICA Membership of D&B Gemstone Manufacturing Cutting & Manufacturing Services Mining Process Mining Process MIRANDA GROUP PORTFOLIO JNA Publication 2024",
54,https://sourcing.hktdc.com/en/Supplier-Store/Profile/RMC-Gems-HK-Co/1X00D05V,"Exporter, Importer, Retailer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Ms Joey -,Manager,"Unit 811, Block A, Focal Industrial Centre, 21 Man Lok Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,"Hong Kong, Japan, Southeast Asia",,2002,,
55,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Royal-Pearl-Materials-Group-Ltd/1X00COS8,"Exporter, Manufacturer",Hong Kong,"Clothing/ Garments, Costume & Fashion Jewellery, Fashion Accessories, Fashion, Eyewear & Accessories, Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Joe Lam Lam,Marketing Manager,"16/F, China Insurance Building, 48 Cameron Raod, Tsim Sha Tsui, Kowloon, HK",Hong Kong,"Japan, Korea, North America, Taiwan, Western Europe, Worldwide",6 - 10,2006,"US$ 500,000 - 999,999 View details Factory & Facility",
56,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sunny-Gems/1X009R6L,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Ram Vijay,Director,"Unit 15, 7/F, Block A, Focal Industrial Centre, 21 Man Lok Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,Worldwide,1 - 5,1992,,SG
57,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Israel-Diamond-Institute/1X00CBJK,Service Company,Israel,"Government Organizations, Jewellery & Watch, Organizations & Trade Associations, Professional Services",Mr Alissa Goren,Public Relations & Trade Event,"54 Bezalel Street, Ramat Gan 52521, Israel Israel.",Israel,Hong Kong,,2007,,
58,https://sourcing.hktdc.com/en/Supplier-Store/Profile/A-A-Rachminov-Diamonds-Asia-Limited/1X056HAB,"Exporter, Importer",Hong Kong,Loose Stones & Raw Materials,Ms Goria Ho,Admin & Accounting Manager,"20/F, CANTON HOUSE, 56 QUEEN'S ROAD CENTTRAL, CENTRAL,",Hong Kong,"Australasia, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Southeast Asia, Taiwan, Western Europe, Worldwide",6 - 10,2004,"US$ > 250,000,000 PREFECT CUT OEM View details Factory & Facility Research & Development Quality Control",
59,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ajay-Diam-Limited/1X03M4G8,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials, Watches & Clocks",Miss Michelle Lai,Manager,"1301 A&B, 13/F, Hart House, 12-14 Hart Avenue, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,Worldwide,11 - 15 ODM OEM,2004,,
60,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Angeperle-International-Co-Limited/1X09D2FF,"Exporter, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch",Mr Lianghui He,Manager,"UNIT A1, 7/F, PHASE 1 KAISER ESTATE 41 MAN YUE STREET HUNG HOM, KOWLOON,HONGKONG",Hong Kong,"Chinese Mainland, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",6 - 10,2015,"US$ 1,000,000 - 4,999,999",ANGEPERLE
61,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Aspeco-HK-Limited/1S00O5N0D,,Hong Kong,,Rushabh Shah,Marketing manager,"Unit 16, 9/F, Peninsula Square, 18 Sung On St, Hung Hom, Kowloon, Hong Kong",Hong Kong,,,,,
62,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Charkon-Pearl-House-Ltd/1X0055PW,Manufacturer,Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Ms Stella Au,Director,"12/F CFC Tower 28 Mody Road Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,"North America, Western Europe, Worldwide",11 - 15,1980,"US$ 10,000,000 - 49,999,999 View details Factory & Facility",
63,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fine-Diamond-HK-Ltd/1X009HBA,"Exporter, Manufacturer",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Alpesh Jhaveri,Director,"Unit 1405, Peninsula Square, 18 Sung On Street, Hung Hom, Kowloon, Hong Kong.",Hong Kong,,,,,
64,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hini-Star-Ltd/1X008R5M,"Exporter, Importer, Manufacturer",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Pankaj (Patrick) Khunt,,"Unit 1001, 10/F, Habour Centre Tower 2, 8 Hok Cheung Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,Worldwide,,,,
65,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Edison-Pearl-Company-Limited/1S00OST4V,"Distributor, Exporter, Manufacturer, Retailer, Wholesaler",Hong Kong,"Fine Jewellery, Loose Stones & Raw Materials",Ms Candy Wong,,Unit B 14/F China Insurance Building 48 Cameron Road Tsim Sha Tsui Kowloon,Hong Kong,"Chinese Mainland, Hong Kong, Middle East, North America, Other Asian Countries, Southeast Asia, Western Europe, Worldwide",,2017,,Edison Pearl View details Factory & Facility
66,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jumbo-Eternal-Pearl-Limited/1X009IYK,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Ms Heidi Lau,Assistant Manager,"10/F., Valiant Commercial Building, 22-24 Prat Avenue, Tsim Sha Tsui, Kowloon, Hong Kong.",Hong Kong,Worldwide,101 - 200,1994,"US$ 5,000,000 - 9,999,999",Jumbo ODM OEM View details Factory & Facility
67,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Victory-Jewells/1X0085XO,Exporter,Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Jain Rakesh,President,"Flat A, 12/F Valiant Commercial Building 22-24 Prat Avenue Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,"Japan, North America, Taiwan, Western Europe",,1986,,VJ ODM OEM
68,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Blue-Gems-Co-Ltd/1X00BHQV,"Exporter, Others",Thailand,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Nattawut Tovikkai,Managing Director,"316 / 2 Silom, Rd. Suriwongse, Bangrak, Bangkok 10500, Thailand Hong Kong",Thailand,"Chinese Mainland, Hong Kong, Japan, North America, Southeast Asia, Taiwan, Western Europe, Worldwide",16 - 25,2003,"US$ 1,000,000 - 4,999,999",
69,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Colombin-Stone-Co-Ltd/1X00BHXO,"Exporter, Manufacturer",Thailand,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Vijay Kumar Tak,President,"1249/107 9A Fl. Gems Tower Bldg., Charoenkrung Rd. Suriyawong, Bangrak, Bangkok 10500, Thailand Thailand.",Thailand,"Central & South America, Eastern Europe, North America, Scandinavia, Western Europe",,,,
70,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fine-Green-Gems-Co-Ltd/1X05AMSE,"Exporter, Manufacturer",Thailand,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Azhar Mohammed,M.D.,"62/5-6th Floor Room 302, Soi Pramote (Yasu), Suraluongse Rd Opposite Thailand.",Thailand,Worldwide,,1948,,
71,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gemburi-Co-Ltd/1X05CF0R,Manufacturer,Thailand,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Sukprasit Sura,,"48/42 M0011 Plubpla, Muang, Chanthaburi 22000 Thailand Thailand.",Thailand,"Chinese Mainland, Hong Kong, Japan, Korea, Other Asian Countries, Southeast Asia, Taiwan",,2005,,
72,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gems-Fine-Company-Limited/1X05CYPH,"Exporter, Manufacturer",Thailand,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Rakesh Khandelwal,Sale Director,"1249/95 Gems Tower, Floor 9A, Chareonkrung Roadm Suriyawongse, Bangrak, Bangkok 10500, Thailand",Thailand,Worldwide ODM OEM,,,,
73,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Mif-Gems-Co-Ltd/1S00OJ9MX,,Thailand,"Jewellery & Watch, Loose Stones & Raw Materials",Kee Wai Timothy Yip,,,Thailand,,,,,
74,https://sourcing.hktdc.com/en/Supplier-Store/Profile/My-Laboratory-Co-Ltd/1X054SJ5,Manufacturer,Thailand,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Foj Yot,Manager,284 Mahaesak Building 5th Floor Mahaesak Road Soi 1 Bangrak Bangkok,Thailand,Worldwide,,,,
75,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ploy-Center-Co-Ltd/1X00BLQJ,Exporter,Thailand,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Suwatchai Chuabanlue,Managing Director,"314-314/1-3 Silom Road, Suriyawongse, Bangrak, Bangkok 10500, Thailand",Thailand,"Chinese Mainland, Hong Kong, North America, Southeast Asia, Taiwan, Western Europe",16 - 25,2005,"US$ 1,000,000 - 4,999,999",
76,https://sourcing.hktdc.com/en/Supplier-Store/Profile/S-V-D-Gems-Co-Ltd-/1X00BJPQ,"Exporter, Manufacturer",Thailand,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Pongkarn Salapornchai,Brand Manager,"242-244 Mahaesak Road, Suriyawong, Bangrak, Bangkok Thailand.",Thailand,"Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, North America, Southeast Asia, Taiwan, Western Europe, Worldwide",26 - 50,2001,"US$ 5,000,000 - 9,999,999",
77,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Star-Lanka-Co-Ltd/1X00BJYH,"Exporter, Manufacturer, Wholesaler",Thailand,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Mohamed Suhail Salahudeen,Director,"919, Suite 604, Jewelry Trade Center, 50th Floor Silom Bangrak, Bangkok 10500",Thailand,"Chinese Mainland, Hong Kong, Korea, North America, Southeast Asia, Taiwan, Worldwide",16 - 25,1985,"US$ 10,000,000 - 49,999,999 TGJTA HKGMA ICA",
78,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sung-Gems-Co-Ltd/1X08E2R3,Manufacturer,Thailand,"Jewellery & Watch, Loose Stones & Raw Materials",Mr ADIPONG THAWRONVIRIYANON,SALE REPRESENTATIVE,"35/3 MOO 7 TREERAT ROAD, CHANTANIMIT, MUANG, CHANTHABURI, CHANTHABURI",Thailand,"Chinese Mainland, Hong Kong, Japan, Other Asian Countries, Southeast Asia, Taiwan, Western Europe, Worldwide",26 - 50,1984,"US$ 5,000,000 - 9,999,999",SUNGGEMS
79,https://sourcing.hktdc.com/en/Supplier-Store/Profile/SWD-IMPORT-EXPORT-CO-LTD/1X00BJZG,Exporter,Thailand,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Thawat Kongchuen,,"316/6-7 Silom Rd., Suriyawong, Bangrak, Bangkok",Thailand,"Eastern Europe, Hong Kong, North America",16 - 25,1981,"US$ 5,000,000 - 9,999,999",
80,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Takat-Gems-Co-Ltd/1X00BK2A,"Exporter, Manufacturer",Thailand,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Mr. Rafeeq Ahmad Ahmad,,"Thailand The Excutive House, Surawong Road, Sriphaya, Bangrak, Bangkok, Thailand.",Thailand,"Eastern Europe, Hong Kong, Middle East, North America, Worldwide",101 - 200,1955,,
81,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Blue-Gems-Supplier/1X009FO3,"Exporter, Manufacturer",Hong Kong,"Decoration & Crafts, Jewellery & Watch, Loose Stones & Raw Materials",Mr Ul Haq Naseem,Manager,"Unit 1108, Blk A, Focal Industrial Ctentre,21 Man Lok Street, Hung Hom, Kowloon, Hong Kong.",Hong Kong,"Chinese Mainland, Japan, North America, Western Europe",1 - 5,1985,"US$ 1,000,000 - 4,999,999 View details Factory & Facility",
82,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dynamic-International/1X009Z21,"Exporter, Importer, Others",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Ashu Ashu,President,"Room 901, 9/F., Heng Ngai Jewelry Centre, 4 Hok Yuen Street East, Hunghom Kowloon",Hong Kong,"Eastern Europe, Hong Kong, Japan, Korea, Middle East, Taiwan",6 - 10,1987,"US$ 1,000,000 - 4,999,999",
83,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gem-Centre/1X009ZBS,"Export Agent, Exporter, Manufacturer",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Akhil Agrawal,Manager,"Rm. 908 Harbour Centre Tower 2 8 Hok Cheung Street Hunghom, Kowloon, Hong Kong",Hong Kong,"Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",6 - 10,1985,"US$ 1,000,000 - 4,999,999",
84,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hallmark-Gems/1X07QVB4,"Exporter, Importer, Manufacturer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Rajesh Bajaj,Prop,"Unit I-1, 6th floor, SUMMIT BUILDING 30 Man yuen street Hunghom, Hongkong",Hong Kong,"Central & South America, Chinese Mainland, Hong Kong, Korea, Middle East, Taiwan, Worldwide",1 - 5,2011,"US$ > 250,000,000",
85,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hing-Wah-Pearl-Hong-Kong-Company-Limited/1X03Z6YK,"Manufacturer, Wholesaler",Hong Kong,,Ms Emma Chow,Manager,"Unit B1, 11/F China Insurance Building 48 Cameron Road TST, Kln., Hong Kong",Hong Kong,"Hong Kong, Japan, Korea, Western Europe ODM OEM",,,,
86,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Heng-Mei-Group-Limited/1X03XARF,,Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Christine Yip,Marketing Manager,"Room 18A, 18/F., China Insurance Bldg., 48 Cameron Road, TST, Kln., Hong Kong",Hong Kong,,,,,
87,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jin-Gems/1X00A2BJ,"Exporter, Manufacturer",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Raj Daga,Executive Director,"12Th Floor, Unit C, Mass Resources Building.,12 Humphrey's Avenue., Tsim Sha Tsui, Kowloon, Hong Kong.",Hong Kong,"Chinese Mainland, Hong Kong, Middle East, North America, Other Asian Countries, Scandinavia, Taiwan",1 - 5,1990,"US$ 10,000,000 - 49,999,999 View details Factory & Facility",
88,https://sourcing.hktdc.com/en/Supplier-Store/Profile/KGK-DIAMONDS-HK-LTD/1X08XJIX,,Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Ajay Jain,Sr. Marketing Executive,"14/F Chevalier House 45-51 Chatham Road South Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
89,https://sourcing.hktdc.com/en/Supplier-Store/Profile/KT-Jewellery-Co-Ltd/1X009JZG,Exporter,Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Antony Ho Ho,Director,"Unit E, 7th Floor, China Insurance Bldg., 48 Cameron Rd., Tsim Sha Tsiu, Kowloon, Hong Kong.",Hong Kong,"Eastern Europe, North America, Western Europe",1 - 5,,"US$ 1,000,000 - 4,999,999",
90,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Keen-Jade-Ltd/1X009JC3,"Exporter, Manufacturer",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Rbhava Nahata,Manager,"Room 1202, 12/F, Fu Hang Industrial Building No.1 Hok Yuen Street East Hung Hom, Kowloon Hong Kong",Hong Kong,"Eastern Europe, Hong Kong, North America",101 - 200,1991,"US$ 5,000,000 - 9,999,999 #Gold #Silver Gemstones Tanzanite Morganite Aquamarine Gemstone Catalog Jewelry Catalog",
91,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Lotus-Gems-HK/1X0AMS0O,"Exporter, Importer, Retailer, Wholesaler",Hong Kong,Loose Stones & Raw Materials,Ms Carrie Kwong,,"Unit 32, 3/F, Conic Investment Bldg, 13 Hok Yuen St, Hung Hom, Kowloon, Hong Kong",Hong Kong,"Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",1 - 5 GEMSTONES LOOSE GEMSTONES TANZANITE TOURMALINE MORGANITE AQUAMARINE TURQUOISE TSAVORITE View All EMERALD CUT ROUND AQUAMARINE TANZANITE MORGANITE,,,
92,https://sourcing.hktdc.com/en/Supplier-Store/Profile/NG-Star-HK-Limited/1X07QVZG,"Exporter, Importer, Manufacturer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Shashir Narola,Director,"907, 9/Floor Hart Avenue Plaza 5-9 Hart Avenue Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,1 - 5,2011,,"Narola Gems Hong Kong , NG STAR , NAROLA Certificate Name Issued By Certificate Type Valid Date ISO 9001-2000 - - - GIA - - -"
93,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Pearlfection-Ltd/1X06CDO9,"Exporter, Manufacturer",Hong Kong,,Ms Jessica Yeung,Sales Manager,"Flat 1202A, 12/F., Tower 1, Harbour Centre, 1 Hok Cheung Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,"Japan, North America ODM OEM",,,,
94,https://sourcing.hktdc.com/en/Supplier-Store/Profile/R-A-Gem-Centre-Ltd/1X009OKG,"Exporter, Importer, Manufacturer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Chetan Shah,Sales Manager,"Unit 12-13, 9/F, Tower 1, Harbour Centre, 1 Hok Cheung Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,Worldwide,26 - 50,1986,,
95,https://sourcing.hktdc.com/en/Supplier-Store/Profile/RMC-Gems-Limited/1X09TIVN,,Hong Kong View details Factory & Facility,,Mr Himanshu Bardia,,,Hong Kong,,,,,
96,https://sourcing.hktdc.com/en/Supplier-Store/Profile/San-Wai-Gems-Jewellery-Fty-Co-Ltd/1X000OU6,"Exporter, Importer, Manufacturer, Wholesaler",Hong Kong,"Costume & Fashion Jewellery, Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Stephen Hui,Manager,"Unit Q, 1/F, Kaiser Estate, Phase 3, 9-11 A Hok Yuen St., Hunghom, Kln., Hong Kong",Hong Kong,"Japan, North America, Western Europe",11 - 15,1986,"US$ 5,000,000 - 9,999,999 View details Factory & Facility",
97,https://sourcing.hktdc.com/en/Supplier-Store/Profile/SimStar-Asia-Limited/1S00OW05L,,Hong Kong,,Simit Satish Parikh,Director,"18/F, The Cameron, 33 Cameron Rd, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
98,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sparkle-Gems-Limited/1X08XUMW,Exporter,Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Ms Cherry Shu,Sales Manager,"Unit 614, 6/F, Heng Ngai Jewelry Center, 4 Hok Yuen Street East,",Hong Kong,,,,,
99,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sunny-Gem-Co/1X06ASG8,"Distributor, Exporter, Importer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Mundra Sunil,Partner,"Unit 15, 11/F., Block A, Focal Industrial Center, 21 Man Lok Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,"Chinese Mainland, Eastern Europe, Hong Kong, North America, Southeast Asia, Western Europe",,,,
100,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Vrams-Impex-HK-Ltd/1X009T4H,"Exporter, Manufacturer",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Patel Vithal,Sales,"J2 8/F, Kaiser Estate Phase Ii, 51 Man Yue Street, Hunghom, Kowloon, Hong Kong.",Hong Kong,"Southeast Asia, Worldwide",,,,
101,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zimmermann-BCS-Stones-HK-Ltd/1X009USQ,"Exporter, Importer",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Ms Rimen Tsang,General Manager,"Unit 05, 9th Floor, Heng Ngai Jewelry Centre, 4 Hok Yuen Street East, Hunghom, Kowloon, Hong Kong",Hong Kong,"Chinese Mainland, Eastern Europe, Hong Kong, North America, Other Asian Countries, Southeast Asia, Western Europe",1 - 5,2001,,
102,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Annita-Diamonds-DMCC/1S00OL0EU,,United Arab Emirates,,Chinar Shah,,,United Arab Emirates,,,,,
